1/1000000,1.596873303842307e10,Infinity
1/1000000,1.6165120663426695e10,Infinity
1/1000000,1.6361508288430319e10,Infinity
1/1000000,1.6557895913433943e10,Infinity
1/1000000,1.6754283538437565e10,Infinity
1/1000000,1.6950671163441189e10,Infinity
1/1000000,1.7147058788444813e10,Infinity
1/1000000,1.7343446413448437e10,Infinity
1/1000000,1.753983403845206e10,Infinity
1/1000000,1.7736221663455685e10,Infinity
1/1000000,1.7932609288459305e10,Infinity
1/1000000,1.812899691346293e10,Infinity
1/1000000,1.8325384538466553e10,Infinity
1/1000000,1.8521772163470177e10,Infinity
1/1000000,1.87181597884738e10,Infinity
1/1000000,1.8914547413477425e10,Infinity
1/1000000,1.911093503848105e10,Infinity
1/1000000,1.9307322663484673e10,Infinity
1/1000000,1.9503710288488297e10,Infinity
1/1000000,1.970009791349192e10,Infinity
1/1000000,1.9896485538495544e10,Infinity
1/1000000,1.9896485538495544e10,Infinity
1/1000000,2.0289260788502792e10,Infinity
1/1000000,2.068203603851004e10,Infinity
1/1000000,2.107481128851729e10,Infinity
1/1000000,2.1467586538524536e10,Infinity
1/1000000,2.1860361788531784e10,Infinity
1/1000000,2.2253137038539032e10,Infinity
1/1000000,2.264591228854628e10,Infinity
1/1000000,2.3038687538553524e10,Infinity
1/1000000,2.3431462788560772e10,Infinity
1/1000000,2.382423803856802e10,Infinity
1/1000000,2.4217013288575268e10,Infinity
1/1000000,2.4609788538582516e10,Infinity
1/1000000,2.5002563788589764e10,Infinity
1/1000000,2.539533903859701e10,Infinity
1/1000000,2.578811428860426e10,Infinity
1/1000000,2.6180889538611507e10,Infinity
1/1000000,2.6573664788618755e10,Infinity
1/1000000,2.6966440038626e10,Infinity
1/1000000,2.7359215288633247e10,Infinity
1/1000000,2.7751990538640495e10,Infinity
1/1000000,2.8144765788647743e10,Infinity
1/1000000,2.853754103865499e10,Infinity
1/1000000,2.893031628866224e10,Infinity
1/1000000,2.9323091538669487e10,Infinity
1/1000000,2.9715866788676735e10,Infinity
1/1000000,3.0108642038683983e10,Infinity
1/1000000,3.050141728869123e10,Infinity
1/1000000,3.089419253869848e10,Infinity
1/1000000,3.1286967788705727e10,Infinity
1/1000000,3.1679743038712975e10,Infinity
1/1000000,3.2072518288720222e10,Infinity
1/1000000,3.246529353872747e10,Infinity
1/1000000,3.285806878873472e10,Infinity
1/1000000,3.3250844038741966e10,Infinity
1/1000000,3.3643619288749214e10,Infinity
1/1000000,3.403639453875646e10,Infinity
1/1000000,3.44291697887637e10,Infinity
1/1000000,3.482194503877095e10,Infinity
1/1000000,3.52147202887782e10,Infinity
1/1000000,3.5607495538785446e10,Infinity
1/1000000,3.6000270788792694e10,Infinity
1/1000000,3.639304603879994e10,Infinity
1/1000000,3.678582128880719e10,Infinity
1/1000000,3.717859653881444e10,Infinity
1/1000000,3.7571371788821686e10,Infinity
1/1000000,3.796414703882893e10,Infinity
1/1000000,3.835692228883618e10,Infinity
1/1000000,3.874969753884343e10,Infinity
1/1000000,3.914247278885068e10,Infinity
1/1000000,3.9535248038857925e10,Infinity
3/1000000,2.5772303813316494e8,4.204160858405449e-14
3/1000000,4.541106631367887e8,3.399803139442151e-14
3/1000000,6.504982881404126e8,2.9356906447740066e-14
3/1000000,8.468859131440363e8,2.700192952482017e-14
3/1000000,1.0432735381476603e9,2.5115657580062693e-14
3/1000000,1.239661163151284e9,2.506841595628357e-14
3/1000000,1.4360487881549077e9,2.3973444196846187e-14
3/1000000,1.6324364131585317e9,2.349142512019949e-14
3/1000000,1.8288240381621554e9,2.3104245235798047e-14
3/1000000,2.025211663165779e9,2.2840149163297538e-14
3/1000000,2.221599288169403e9,2.2262972857383502e-14
3/1000000,2.417986913173027e9,2.2262972857383502e-14
3/1000000,2.6143745381766505e9,2.2262972857383502e-14
3/1000000,2.8107621631802745e9,2.1743677825997263e-14
3/1000000,3.0071497881838984e9,2.1700368859671412e-14
3/1000000,3.203537413187522e9,2.1586950231820705e-14
3/1000000,3.399925038191146e9,2.1505866402877115e-14
3/1000000,3.59631266319477e9,2.139333767715704e-14
3/1000000,3.7927002881983933e9,2.1351829210160378e-14
3/1000000,3.9890879132020173e9,2.128672940864012e-14
3/1000000,4.1854755382056413e9,2.1216657616799265e-14
3/1000000,4.381863163209265e9,2.1181742981981145e-14
3/1000000,4.57825078821289e9,2.1129818335534462e-14
3/1000000,4.774638413216513e9,2.1069595792710303e-14
3/1000000,4.971026038220137e9,2.10204241314997e-14
3/1000000,5.167413663223761e9,2.0982948921163247e-14
3/1000000,5.363801288227385e9,2.095310426755032e-14
3/1000000,5.560188913231009e9,2.0928611142835245e-14
3/1000000,5.7565765382346325e9,2.090806434849971e-14
3/1000000,5.9529641632382555e9,2.0875039522266058e-14
3/1000000,6.149351788241879e9,2.0848739055203556e-14
3/1000000,6.345739413245503e9,2.082347141340799e-14
3/1000000,6.542127038249127e9,2.0810259545701296e-14
3/1000000,6.738514663252751e9,2.0810259545701296e-14
3/1000000,6.934902288256375e9,2.0764323322082674e-14
3/1000000,7.131289913259999e9,2.074100543055942e-14
3/1000000,7.327677538263622e9,2.0726130428874773e-14
3/1000000,7.524065163267246e9,2.071471471621e-14
3/1000000,7.72045278827087e9,2.0701120420963754e-14
3/1000000,7.916840413274494e9,2.0690536405157197e-14
3/1000000,8.113228038278118e9,2.0679986744799293e-14
3/1000000,8.309615663281742e9,2.0662385715815563e-14
3/1000000,8.506003288285365e9,2.0649348723914444e-14
3/1000000,8.702390913288988e9,2.0647179507395235e-14
3/1000000,8.898778538292614e9,2.0638576028424096e-14
3/1000000,9.095166163296236e9,2.0630781824930997e-14
3/1000000,9.29155378829986e9,2.0630781824930997e-14
3/1000000,9.487941413303484e9,2.0630781824930997e-14
3/1000000,9.684329038307108e9,2.0630781824930997e-14
3/1000000,9.880716663310732e9,2.0633292712261076e-14
3/1000000,1.0077104288314356e10,Infinity
3/1000000,1.027349191331798e10,Infinity
3/1000000,1.0469879538321604e10,Infinity
3/1000000,1.0666267163325228e10,Infinity
3/1000000,1.0862654788328852e10,Infinity
3/1000000,1.1059042413332476e10,Infinity
3/1000000,1.12554300383361e10,Infinity
3/1000000,1.1451817663339724e10,Infinity
3/1000000,1.1648205288343346e10,Infinity
3/1000000,1.184459291334697e10,Infinity
3/1000000,1.2040980538350594e10,Infinity
3/1000000,1.2237368163354218e10,Infinity
3/1000000,1.2433755788357841e10,Infinity
3/1000000,1.2630143413361465e10,Infinity
3/1000000,1.282653103836509e10,Infinity
3/1000000,1.3022918663368713e10,Infinity
3/1000000,1.3219306288372337e10,Infinity
3/1000000,1.3415693913375961e10,Infinity
3/1000000,1.3612081538379585e10,Infinity
3/1000000,1.380846916338321e10,Infinity
3/1000000,1.4004856788386833e10,Infinity
3/1000000,1.4201244413390455e10,Infinity
3/1000000,1.439763203839408e10,Infinity
3/1000000,1.4594019663397703e10,Infinity
3/1000000,1.4790407288401327e10,Infinity
3/1000000,1.4986794913404951e10,Infinity
3/1000000,1.5183182538408575e10,Infinity
3/1000000,1.5379570163412199e10,Infinity
3/1000000,1.5575957788415823e10,Infinity
3/1000000,1.5772345413419447e10,Infinity
3/1000000,1.596873303842307e10,Infinity
3/1000000,1.6165120663426695e10,Infinity
3/1000000,1.6361508288430319e10,Infinity
3/1000000,1.6557895913433943e10,Infinity
3/1000000,1.6754283538437565e10,Infinity
3/1000000,1.6950671163441189e10,Infinity
3/1000000,1.7147058788444813e10,Infinity
3/1000000,1.7343446413448437e10,Infinity
3/1000000,1.753983403845206e10,Infinity
3/1000000,1.7736221663455685e10,Infinity
3/1000000,1.7932609288459305e10,Infinity
3/1000000,1.812899691346293e10,Infinity
3/1000000,1.8325384538466553e10,Infinity
3/1000000,1.8521772163470177e10,Infinity
3/1000000,1.87181597884738e10,Infinity
3/1000000,1.8914547413477425e10,Infinity
3/1000000,1.911093503848105e10,Infinity
3/1000000,1.9307322663484673e10,Infinity
3/1000000,1.9503710288488297e10,Infinity
3/1000000,1.970009791349192e10,Infinity
3/1000000,1.9896485538495544e10,Infinity
3/1000000,1.9896485538495544e10,Infinity
3/1000000,2.0289260788502792e10,Infinity
3/1000000,2.068203603851004e10,Infinity
3/1000000,2.107481128851729e10,Infinity
3/1000000,2.1467586538524536e10,Infinity
3/1000000,2.1860361788531784e10,Infinity
3/1000000,2.2253137038539032e10,Infinity
3/1000000,2.264591228854628e10,Infinity
3/1000000,2.3038687538553524e10,Infinity
3/1000000,2.3431462788560772e10,Infinity
3/1000000,2.382423803856802e10,Infinity
3/1000000,2.4217013288575268e10,Infinity
3/1000000,2.4609788538582516e10,Infinity
3/1000000,2.5002563788589764e10,Infinity
3/1000000,2.539533903859701e10,Infinity
3/1000000,2.578811428860426e10,Infinity
3/1000000,2.6180889538611507e10,Infinity
3/1000000,2.6573664788618755e10,Infinity
3/1000000,2.6966440038626e10,Infinity
3/1000000,2.7359215288633247e10,Infinity
3/1000000,2.7751990538640495e10,Infinity
3/1000000,2.8144765788647743e10,Infinity
3/1000000,2.853754103865499e10,Infinity
3/1000000,2.893031628866224e10,Infinity
3/1000000,2.9323091538669487e10,Infinity
3/1000000,2.9715866788676735e10,Infinity
3/1000000,3.0108642038683983e10,Infinity
3/1000000,3.050141728869123e10,Infinity
3/1000000,3.089419253869848e10,Infinity
3/1000000,3.1286967788705727e10,Infinity
3/1000000,3.1679743038712975e10,Infinity
3/1000000,3.2072518288720222e10,Infinity
3/1000000,3.246529353872747e10,Infinity
3/1000000,3.285806878873472e10,Infinity
3/1000000,3.3250844038741966e10,Infinity
3/1000000,3.3643619288749214e10,Infinity
3/1000000,3.403639453875646e10,Infinity
3/1000000,3.44291697887637e10,Infinity
3/1000000,3.482194503877095e10,Infinity
3/1000000,3.52147202887782e10,Infinity
3/1000000,3.5607495538785446e10,Infinity
3/1000000,3.6000270788792694e10,Infinity
3/1000000,3.639304603879994e10,Infinity
3/1000000,3.678582128880719e10,Infinity
3/1000000,3.717859653881444e10,Infinity
3/1000000,3.7571371788821686e10,Infinity
3/1000000,3.796414703882893e10,Infinity
3/1000000,3.835692228883618e10,Infinity
3/1000000,3.874969753884343e10,Infinity
3/1000000,3.914247278885068e10,Infinity
3/1000000,3.9535248038857925e10,Infinity
1/200000,2.5772303813316494e8,4.204160858405449e-14
1/200000,4.541106631367887e8,3.399803139442151e-14
1/200000,6.504982881404126e8,2.9329028170661807e-14
1/200000,8.468859131440363e8,2.700192952482017e-14
1/200000,1.0432735381476603e9,2.5115657580062693e-14
1/200000,1.239661163151284e9,2.506841595628357e-14
1/200000,1.4360487881549077e9,2.3973444196846187e-14
1/200000,1.6324364131585317e9,2.349142512019949e-14
1/200000,1.8288240381621554e9,2.3104245235798047e-14
1/200000,2.025211663165779e9,2.2840149163297538e-14
1/200000,2.221599288169403e9,2.2262972857383502e-14
1/200000,2.417986913173027e9,2.1892435853481657e-14
1/200000,2.6143745381766505e9,2.1892435853481657e-14
1/200000,2.8107621631802745e9,2.1743677825997263e-14
1/200000,3.0071497881838984e9,2.1700368859671412e-14
1/200000,3.203537413187522e9,2.1586950231820705e-14
1/200000,3.399925038191146e9,2.1445630849970243e-14
1/200000,3.59631266319477e9,2.139333767715704e-14
1/200000,3.7927002881983933e9,2.1247045142869942e-14
1/200000,3.9890879132020173e9,2.1247045142869942e-14
1/200000,4.1854755382056413e9,2.1183811411659553e-14
1/200000,4.381863163209265e9,2.1115189255203203e-14
1/200000,4.57825078821289e9,2.1115189255203203e-14
1/200000,4.774638413216513e9,2.100537501398729e-14
1/200000,4.971026038220137e9,2.100537501398729e-14
1/200000,5.167413663223761e9,2.0979739060480078e-14
1/200000,5.363801288227385e9,2.0937613126657908e-14
1/200000,5.560188913231009e9,2.0907208789700604e-14
1/200000,5.7565765382346325e9,2.0860487177323287e-14
1/200000,5.9529641632382555e9,2.0848449233184455e-14
1/200000,6.149351788241879e9,2.082823606227485e-14
1/200000,6.345739413245503e9,2.0789707922137385e-14
1/200000,6.542127038249127e9,2.0788385568842382e-14
1/200000,6.738514663252751e9,2.0761860233750048e-14
1/200000,6.934902288256375e9,2.0721312615018248e-14
1/200000,7.131289913259999e9,2.0705679111696913e-14
1/200000,7.327677538263622e9,2.0691735525025582e-14
1/200000,7.524065163267246e9,2.0668989193533796e-14
1/200000,7.72045278827087e9,2.065088081521005e-14
1/200000,7.916840413274494e9,2.0636097933555278e-14
1/200000,8.113228038278118e9,2.06238142416112e-14
1/200000,8.309615663281742e9,2.0602830429785242e-14
1/200000,8.506003288285365e9,2.0597238707350774e-14
1/200000,8.702390913288988e9,2.0583081814997186e-14
1/200000,8.898778538292614e9,2.056765849409961e-14
1/200000,9.095166163296236e9,2.056238388988789e-14
1/200000,9.29155378829986e9,2.0550701505599156e-14
1/200000,9.487941413303484e9,2.053702763822244e-14
1/200000,9.684329038307108e9,2.0530220732386085e-14
1/200000,9.880716663310732e9,2.0522252543845917e-14
1/200000,1.0077104288314356e10,2.0522252543845917e-14
1/200000,1.027349191331798e10,2.0501226582817885e-14
1/200000,1.0469879538321604e10,2.0495584300044966e-14
1/200000,1.0666267163325228e10,2.049020905634151e-14
1/200000,1.0862654788328852e10,2.0487477012002938e-14
1/200000,1.1059042413332476e10,2.0473869633361298e-14
1/200000,1.12554300383361e10,2.0466433362292204e-14
1/200000,1.1451817663339724e10,2.046180955221037e-14
1/200000,1.1648205288343346e10,2.0457117069412585e-14
1/200000,1.184459291334697e10,2.0450189005530396e-14
1/200000,1.2040980538350594e10,2.0444079406931686e-14
1/200000,1.2237368163354218e10,2.044402055031296e-14
1/200000,1.2433755788357841e10,2.043702221318447e-14
1/200000,1.2630143413361465e10,2.043702221318447e-14
1/200000,1.282653103836509e10,2.043702221318447e-14
1/200000,1.3022918663368713e10,2.043702221318447e-14
1/200000,1.3219306288372337e10,2.0437156765622433e-14
1/200000,1.3415693913375961e10,2.0437770375181628e-14
1/200000,1.3612081538379585e10,Infinity
1/200000,1.380846916338321e10,Infinity
1/200000,1.4004856788386833e10,Infinity
1/200000,1.4201244413390455e10,Infinity
1/200000,1.439763203839408e10,Infinity
1/200000,1.4594019663397703e10,Infinity
1/200000,1.4790407288401327e10,Infinity
1/200000,1.4986794913404951e10,Infinity
1/200000,1.5183182538408575e10,Infinity
1/200000,1.5379570163412199e10,Infinity
1/200000,1.5575957788415823e10,Infinity
1/200000,1.5772345413419447e10,Infinity
1/200000,1.596873303842307e10,Infinity
1/200000,1.6165120663426695e10,Infinity
1/200000,1.6361508288430319e10,Infinity
1/200000,1.6557895913433943e10,Infinity
1/200000,1.6754283538437565e10,Infinity
1/200000,1.6950671163441189e10,Infinity
1/200000,1.7147058788444813e10,Infinity
1/200000,1.7343446413448437e10,Infinity
1/200000,1.753983403845206e10,Infinity
1/200000,1.7736221663455685e10,Infinity
1/200000,1.7932609288459305e10,Infinity
1/200000,1.812899691346293e10,Infinity
1/200000,1.8325384538466553e10,Infinity
1/200000,1.8521772163470177e10,Infinity
1/200000,1.87181597884738e10,Infinity
1/200000,1.8914547413477425e10,Infinity
1/200000,1.911093503848105e10,Infinity
1/200000,1.9307322663484673e10,Infinity
1/200000,1.9503710288488297e10,Infinity
1/200000,1.970009791349192e10,Infinity
1/200000,1.9896485538495544e10,Infinity
1/200000,1.9896485538495544e10,Infinity
1/200000,2.0289260788502792e10,Infinity
1/200000,2.068203603851004e10,Infinity
1/200000,2.107481128851729e10,Infinity
1/200000,2.1467586538524536e10,Infinity
1/200000,2.1860361788531784e10,Infinity
1/200000,2.2253137038539032e10,Infinity
1/200000,2.264591228854628e10,Infinity
1/200000,2.3038687538553524e10,Infinity
1/200000,2.3431462788560772e10,Infinity
1/200000,2.382423803856802e10,Infinity
1/200000,2.4217013288575268e10,Infinity
1/200000,2.4609788538582516e10,Infinity
1/200000,2.5002563788589764e10,Infinity
1/200000,2.539533903859701e10,Infinity
1/200000,2.578811428860426e10,Infinity
1/200000,2.6180889538611507e10,Infinity
1/200000,2.6573664788618755e10,Infinity
1/200000,2.6966440038626e10,Infinity
1/200000,2.7359215288633247e10,Infinity
1/200000,2.7751990538640495e10,Infinity
1/200000,2.8144765788647743e10,Infinity
1/200000,2.853754103865499e10,Infinity
1/200000,2.893031628866224e10,Infinity
1/200000,2.9323091538669487e10,Infinity
1/200000,2.9715866788676735e10,Infinity
1/200000,3.0108642038683983e10,Infinity
1/200000,3.050141728869123e10,Infinity
1/200000,3.089419253869848e10,Infinity
1/200000,3.1286967788705727e10,Infinity
1/200000,3.1679743038712975e10,Infinity
1/200000,3.2072518288720222e10,Infinity
1/200000,3.246529353872747e10,Infinity
1/200000,3.285806878873472e10,Infinity
1/200000,3.3250844038741966e10,Infinity
1/200000,3.3643619288749214e10,Infinity
1/200000,3.403639453875646e10,Infinity
1/200000,3.44291697887637e10,Infinity
1/200000,3.482194503877095e10,Infinity
1/200000,3.52147202887782e10,Infinity
1/200000,3.5607495538785446e10,Infinity
1/200000,3.6000270788792694e10,Infinity
1/200000,3.639304603879994e10,Infinity
1/200000,3.678582128880719e10,Infinity
1/200000,3.717859653881444e10,Infinity
1/200000,3.7571371788821686e10,Infinity
1/200000,3.796414703882893e10,Infinity
1/200000,3.835692228883618e10,Infinity
1/200000,3.874969753884343e10,Infinity
1/200000,3.914247278885068e10,Infinity
1/200000,3.9535248038857925e10,Infinity
7/1000000,2.5772303813316494e8,4.204160858405449e-14
7/1000000,4.541106631367887e8,3.399803139442151e-14
7/1000000,6.504982881404126e8,2.9329028170661807e-14
7/1000000,8.468859131440363e8,2.700192952482017e-14
7/1000000,1.0432735381476603e9,2.5115657580062693e-14
7/1000000,1.239661163151284e9,2.506841595628357e-14
7/1000000,1.4360487881549077e9,2.3973444196846187e-14
7/1000000,1.6324364131585317e9,2.349142512019949e-14
7/1000000,1.8288240381621554e9,2.3104245235798047e-14
7/1000000,2.025211663165779e9,2.2840149163297538e-14
7/1000000,2.221599288169403e9,2.2262972857383502e-14
7/1000000,2.417986913173027e9,2.1892435853481657e-14
7/1000000,2.6143745381766505e9,2.1892435853481657e-14
7/1000000,2.8107621631802745e9,2.1743677825997263e-14
7/1000000,3.0071497881838984e9,2.1700368859671412e-14
7/1000000,3.203537413187522e9,2.147970073370032e-14
7/1000000,3.399925038191146e9,2.1445630849970243e-14
7/1000000,3.59631266319477e9,2.139333767715704e-14
7/1000000,3.7927002881983933e9,2.1247045142869942e-14
7/1000000,3.9890879132020173e9,2.1247045142869942e-14
7/1000000,4.1854755382056413e9,2.1183811411659553e-14
7/1000000,4.381863163209265e9,2.1115189255203203e-14
7/1000000,4.57825078821289e9,2.1057114799579852e-14
7/1000000,4.774638413216513e9,2.100537501398729e-14
7/1000000,4.971026038220137e9,2.0976350441092137e-14
7/1000000,5.167413663223761e9,2.0943004680692792e-14
7/1000000,5.363801288227385e9,2.0919220750187292e-14
7/1000000,5.560188913231009e9,2.0907208789700604e-14
7/1000000,5.7565765382346325e9,2.0860487177323287e-14
7/1000000,5.9529641632382555e9,2.0842216799804108e-14
7/1000000,6.149351788241879e9,2.0814760558700806e-14
7/1000000,6.345739413245503e9,2.0789707922137385e-14
7/1000000,6.542127038249127e9,2.073448940524945e-14
7/1000000,6.738514663252751e9,2.073448940524945e-14
7/1000000,6.934902288256375e9,2.0721312615018248e-14
7/1000000,7.131289913259999e9,2.0694126836424718e-14
7/1000000,7.327677538263622e9,2.0659946632106904e-14
7/1000000,7.524065163267246e9,2.0653016470072926e-14
7/1000000,7.72045278827087e9,2.065088081521005e-14
7/1000000,7.916840413274494e9,2.0636097933555278e-14
7/1000000,8.113228038278118e9,2.06238142416112e-14
7/1000000,8.309615663281742e9,2.059215436936038e-14
7/1000000,8.506003288285365e9,2.0582811674320338e-14
7/1000000,8.702390913288988e9,2.05714417998656e-14
7/1000000,8.898778538292614e9,2.0559697181625376e-14
7/1000000,9.095166163296236e9,2.0542227005960128e-14
7/1000000,9.29155378829986e9,2.053034081564002e-14
7/1000000,9.487941413303484e9,2.052396158743248e-14
7/1000000,9.684329038307108e9,2.0517281645993125e-14
7/1000000,9.880716663310732e9,2.0504259562377763e-14
7/1000000,1.0077104288314356e10,2.0494395063989273e-14
7/1000000,1.027349191331798e10,2.048913877641861e-14
7/1000000,1.0469879538321604e10,2.048244320671715e-14
7/1000000,1.0666267163325228e10,2.047331890380895e-14
7/1000000,1.0862654788328852e10,2.0459993898764252e-14
7/1000000,1.1059042413332476e10,2.045309370796656e-14
7/1000000,1.12554300383361e10,2.0444740904449284e-14
7/1000000,1.1451817663339724e10,2.0438018128985665e-14
7/1000000,1.1648205288343346e10,2.0432632180838067e-14
7/1000000,1.184459291334697e10,2.042763394621361e-14
7/1000000,1.2040980538350594e10,2.042467142647729e-14
7/1000000,1.2237368163354218e10,2.0415061525839987e-14
7/1000000,1.2433755788357841e10,2.040850640715333e-14
7/1000000,1.2630143413361465e10,2.0403332714791713e-14
7/1000000,1.282653103836509e10,2.039931271674425e-14
7/1000000,1.3022918663368713e10,2.0393543433347317e-14
7/1000000,1.3219306288372337e10,2.0390175827443968e-14
7/1000000,1.3415693913375961e10,2.0385554600021852e-14
7/1000000,1.3612081538379585e10,2.037927146662564e-14
7/1000000,1.380846916338321e10,2.0375291264399745e-14
7/1000000,1.4004856788386833e10,2.0371256136935298e-14
7/1000000,1.4201244413390455e10,2.0368955582545772e-14
7/1000000,1.439763203839408e10,2.0363830969558592e-14
7/1000000,1.4594019663397703e10,2.0359155503671313e-14
7/1000000,1.4790407288401327e10,2.0359155503671313e-14
7/1000000,1.4986794913404951e10,2.0354786029733224e-14
7/1000000,1.5183182538408575e10,2.0354262916166795e-14
7/1000000,1.5379570163412199e10,2.0354262916166795e-14
7/1000000,1.5575957788415823e10,2.0354262916166795e-14
7/1000000,1.5772345413419447e10,2.0354262916166795e-14
7/1000000,1.596873303842307e10,2.0355675774481707e-14
7/1000000,1.6165120663426695e10,Infinity
7/1000000,1.6361508288430319e10,Infinity
7/1000000,1.6557895913433943e10,Infinity
7/1000000,1.6754283538437565e10,Infinity
7/1000000,1.6950671163441189e10,Infinity
7/1000000,1.7147058788444813e10,Infinity
7/1000000,1.7343446413448437e10,Infinity
7/1000000,1.753983403845206e10,Infinity
7/1000000,1.7736221663455685e10,Infinity
7/1000000,1.7932609288459305e10,Infinity
7/1000000,1.812899691346293e10,Infinity
7/1000000,1.8325384538466553e10,Infinity
7/1000000,1.8521772163470177e10,Infinity
7/1000000,1.87181597884738e10,Infinity
7/1000000,1.8914547413477425e10,Infinity
7/1000000,1.911093503848105e10,Infinity
7/1000000,1.9307322663484673e10,Infinity
7/1000000,1.9503710288488297e10,Infinity
7/1000000,1.970009791349192e10,Infinity
7/1000000,1.9896485538495544e10,Infinity
7/1000000,1.9896485538495544e10,Infinity
7/1000000,2.0289260788502792e10,Infinity
7/1000000,2.068203603851004e10,Infinity
7/1000000,2.107481128851729e10,Infinity
7/1000000,2.1467586538524536e10,Infinity
7/1000000,2.1860361788531784e10,Infinity
7/1000000,2.2253137038539032e10,Infinity
7/1000000,2.264591228854628e10,Infinity
7/1000000,2.3038687538553524e10,Infinity
7/1000000,2.3431462788560772e10,Infinity
7/1000000,2.382423803856802e10,Infinity
7/1000000,2.4217013288575268e10,Infinity
7/1000000,2.4609788538582516e10,Infinity
7/1000000,2.5002563788589764e10,Infinity
7/1000000,2.539533903859701e10,Infinity
7/1000000,2.578811428860426e10,Infinity
7/1000000,2.6180889538611507e10,Infinity
7/1000000,2.6573664788618755e10,Infinity
7/1000000,2.6966440038626e10,Infinity
7/1000000,2.7359215288633247e10,Infinity
7/1000000,2.7751990538640495e10,Infinity
7/1000000,2.8144765788647743e10,Infinity
7/1000000,2.853754103865499e10,Infinity
7/1000000,2.893031628866224e10,Infinity
7/1000000,2.9323091538669487e10,Infinity
7/1000000,2.9715866788676735e10,Infinity
7/1000000,3.0108642038683983e10,Infinity
7/1000000,3.050141728869123e10,Infinity
7/1000000,3.089419253869848e10,Infinity
7/1000000,3.1286967788705727e10,Infinity
7/1000000,3.1679743038712975e10,Infinity
7/1000000,3.2072518288720222e10,Infinity
7/1000000,3.246529353872747e10,Infinity
