1/1000000,1.1102844348239618e10,Infinity
1/1000000,1.1251506869202415e10,Infinity
1/1000000,1.140016939016521e10,Infinity
1/1000000,1.1548831911128008e10,Infinity
1/1000000,1.1697494432090803e10,Infinity
1/1000000,1.18461569530536e10,Infinity
1/1000000,1.1994819474016396e10,Infinity
1/1000000,1.2143481994979193e10,Infinity
1/1000000,1.229214451594199e10,Infinity
1/1000000,1.2440807036904785e10,Infinity
1/1000000,1.2589469557867582e10,Infinity
1/1000000,1.2738132078830378e10,Infinity
1/1000000,1.2886794599793175e10,Infinity
1/1000000,1.303545712075597e10,Infinity
1/1000000,1.3184119641718767e10,Infinity
1/1000000,1.3332782162681562e10,Infinity
1/1000000,1.348144468364436e10,Infinity
1/1000000,1.3630107204607155e10,Infinity
1/1000000,1.3778769725569952e10,Infinity
1/1000000,1.3927432246532747e10,Infinity
1/1000000,1.4076094767495544e10,Infinity
1/1000000,1.422475728845834e10,Infinity
1/1000000,1.4373419809421137e10,Infinity
1/1000000,1.4522082330383934e10,Infinity
1/1000000,1.467074485134673e10,Infinity
1/1000000,1.4819407372309526e10,Infinity
1/1000000,1.4968069893272322e10,Infinity
1/1000000,1.4968069893272322e10,Infinity
1/1000000,1.5265394935197914e10,Infinity
1/1000000,1.5562719977123507e10,Infinity
1/1000000,1.5860045019049099e10,Infinity
1/1000000,1.6157370060974691e10,Infinity
1/1000000,1.6454695102900284e10,Infinity
1/1000000,1.6752020144825876e10,Infinity
1/1000000,1.7049345186751469e10,Infinity
1/1000000,1.7346670228677063e10,Infinity
1/1000000,1.7643995270602654e10,Infinity
1/1000000,1.7941320312528248e10,Infinity
1/1000000,1.823864535445384e10,Infinity
1/1000000,1.8535970396379433e10,Infinity
1/1000000,1.8833295438305023e10,Infinity
1/1000000,1.9130620480230618e10,Infinity
1/1000000,1.942794552215621e10,Infinity
1/1000000,1.9725270564081802e10,Infinity
1/1000000,2.0022595606007393e10,Infinity
1/1000000,2.0319920647932987e10,Infinity
1/1000000,2.061724568985858e10,Infinity
1/1000000,2.0914570731784172e10,Infinity
1/1000000,2.1211895773709766e10,Infinity
1/1000000,2.1509220815635357e10,Infinity
1/1000000,2.180654585756095e10,Infinity
1/1000000,2.210387089948654e10,Infinity
1/1000000,2.2401195941412136e10,Infinity
1/1000000,2.2698520983337727e10,Infinity
1/1000000,2.299584602526332e10,Infinity
1/1000000,2.329317106718891e10,Infinity
1/1000000,2.3590496109114506e10,Infinity
1/1000000,2.38878211510401e10,Infinity
1/1000000,2.418514619296569e10,Infinity
1/1000000,2.448247123489128e10,Infinity
1/1000000,2.4779796276816875e10,Infinity
1/1000000,2.507712131874247e10,Infinity
1/1000000,2.537444636066806e10,Infinity
1/1000000,2.567177140259365e10,Infinity
1/1000000,2.5969096444519245e10,Infinity
1/1000000,2.626642148644484e10,Infinity
1/1000000,2.656374652837043e10,Infinity
1/1000000,2.686107157029602e10,Infinity
1/1000000,2.715839661222162e10,Infinity
1/1000000,2.745572165414721e10,Infinity
1/1000000,2.77530466960728e10,Infinity
1/1000000,2.8050371737998394e10,Infinity
1/1000000,2.834769677992399e10,Infinity
1/1000000,2.864502182184958e10,Infinity
1/1000000,2.894234686377517e10,Infinity
1/1000000,2.9239671905700764e10,Infinity
1/1000000,2.9536996947626358e10,Infinity
1/1000000,2.983432198955195e10,Infinity
3/1000000,1.0181779699269521e8,2.5813553481620604e-12
3/1000000,2.5048031795549148e8,1.2549251448458215e-12
3/1000000,3.9914283891828775e8,7.287851460321903e-13
3/1000000,5.47805359881084e8,4.80790452457023e-13
3/1000000,6.964678808438803e8,3.4442480908315293e-13
3/1000000,8.451304018066765e8,6.665387392933974e-14
3/1000000,9.937929227694728e8,6.325354650600766e-14
3/1000000,1.1424554437322693e9,6.18604858059071e-14
3/1000000,1.2911179646950655e9,6.098887693947619e-14
3/1000000,1.4397804856578617e9,6.098887693947619e-14
3/1000000,1.588443006620658e9,6.098887693947619e-14
3/1000000,1.7371055275834541e9,5.8464135410029e-14
3/1000000,1.8857680485462503e9,5.8464135410029e-14
3/1000000,2.0344305695090466e9,5.8464135410029e-14
3/1000000,2.1830930904718432e9,5.70766122933013e-14
3/1000000,2.3317556114346395e9,5.70766122933013e-14
3/1000000,2.4804181323974357e9,5.634717919313982e-14
3/1000000,2.629080653360232e9,5.5868371902179735e-14
3/1000000,2.777743174323028e9,5.5868371902179735e-14
3/1000000,2.9264056952858243e9,5.5522144267385097e-14
3/1000000,3.0750682162486205e9,5.5255410210497766e-14
3/1000000,3.223730737211417e9,5.486576801003572e-14
3/1000000,3.3723932581742134e9,5.4718687030891145e-14
3/1000000,3.5210557791370096e9,5.4484961884703985e-14
3/1000000,3.669718300099806e9,5.430752824627488e-14
3/1000000,3.818380821062602e9,5.4168651320019634e-14
3/1000000,3.9670433420253983e9,5.4012792622327374e-14
3/1000000,4.1157058629881945e9,5.3873933934785835e-14
3/1000000,4.264368383950991e9,5.3739196737347316e-14
3/1000000,4.413030904913787e9,5.362134777862093e-14
3/1000000,4.561693425876583e9,5.3597588961686344e-14
3/1000000,4.710355946839379e9,5.3597588961686344e-14
3/1000000,4.8590184678021755e9,5.3597588961686344e-14
3/1000000,5.007680988764972e9,5.3597588961686344e-14
3/1000000,5.156343509727768e9,6.006706706199016e-14
3/1000000,5.305006030690564e9,5.964088513276463e-14
3/1000000,5.45366855165336e9,5.930584162201709e-14
3/1000000,5.602331072616157e9,5.9034275581178e-14
3/1000000,5.750993593578953e9,5.880928864034501e-14
3/1000000,5.899656114541749e9,5.862935221109507e-14
3/1000000,6.048318635504545e9,5.847912617768148e-14
3/1000000,6.196981156467342e9,5.82350542482116e-14
3/1000000,6.345643677430139e9,5.804610961104607e-14
3/1000000,6.494306198392935e9,5.783840103957097e-14
3/1000000,6.642968719355731e9,5.7655738676873e-14
3/1000000,6.791631240318527e9,5.750326251901575e-14
3/1000000,6.940293761281323e9,5.750326251901575e-14
3/1000000,7.08895628224412e9,5.750326251901575e-14
3/1000000,7.237618803206916e9,5.750326251901575e-14
3/1000000,7.386281324169712e9,6.179769919220955e-14
3/1000000,7.534943845132508e9,6.179769919220955e-14
3/1000000,7.6836063660953045e9,6.179769919220955e-14
3/1000000,7.832268887058101e9,6.179769919220955e-14
3/1000000,7.980931408020897e9,Infinity
3/1000000,8.129593928983693e9,Infinity
3/1000000,8.278256449946489e9,Infinity
3/1000000,8.4269189709092865e9,Infinity
3/1000000,8.575581491872083e9,Infinity
3/1000000,8.724244012834879e9,Infinity
3/1000000,8.872906533797674e9,Infinity
3/1000000,9.021569054760471e9,Infinity
3/1000000,9.170231575723267e9,Infinity
3/1000000,9.318894096686064e9,Infinity
3/1000000,9.467556617648859e9,Infinity
3/1000000,9.616219138611656e9,Infinity
3/1000000,9.764881659574453e9,Infinity
3/1000000,9.913544180537249e9,Infinity
3/1000000,1.0062206701500046e10,Infinity
3/1000000,1.0210869222462841e10,Infinity
3/1000000,1.0359531743425638e10,Infinity
3/1000000,1.0508194264388433e10,Infinity
3/1000000,1.065685678535123e10,Infinity
3/1000000,1.0805519306314026e10,Infinity
3/1000000,1.0954181827276823e10,Infinity
3/1000000,1.1102844348239618e10,Infinity
3/1000000,1.1251506869202415e10,Infinity
3/1000000,1.140016939016521e10,Infinity
3/1000000,1.1548831911128008e10,Infinity
3/1000000,1.1697494432090803e10,Infinity
3/1000000,1.18461569530536e10,Infinity
3/1000000,1.1994819474016396e10,Infinity
3/1000000,1.2143481994979193e10,Infinity
3/1000000,1.229214451594199e10,Infinity
3/1000000,1.2440807036904785e10,Infinity
3/1000000,1.2589469557867582e10,Infinity
3/1000000,1.2738132078830378e10,Infinity
3/1000000,1.2886794599793175e10,Infinity
3/1000000,1.303545712075597e10,Infinity
3/1000000,1.3184119641718767e10,Infinity
3/1000000,1.3332782162681562e10,Infinity
3/1000000,1.348144468364436e10,Infinity
3/1000000,1.3630107204607155e10,Infinity
3/1000000,1.3778769725569952e10,Infinity
3/1000000,1.3927432246532747e10,Infinity
3/1000000,1.4076094767495544e10,Infinity
3/1000000,1.422475728845834e10,Infinity
3/1000000,1.4373419809421137e10,Infinity
3/1000000,1.4522082330383934e10,Infinity
3/1000000,1.467074485134673e10,Infinity
3/1000000,1.4819407372309526e10,Infinity
3/1000000,1.4968069893272322e10,Infinity
3/1000000,1.4968069893272322e10,Infinity
3/1000000,1.5265394935197914e10,Infinity
3/1000000,1.5562719977123507e10,Infinity
3/1000000,1.5860045019049099e10,Infinity
3/1000000,1.6157370060974691e10,Infinity
3/1000000,1.6454695102900284e10,Infinity
3/1000000,1.6752020144825876e10,Infinity
3/1000000,1.7049345186751469e10,Infinity
3/1000000,1.7346670228677063e10,Infinity
3/1000000,1.7643995270602654e10,Infinity
3/1000000,1.7941320312528248e10,Infinity
3/1000000,1.823864535445384e10,Infinity
3/1000000,1.8535970396379433e10,Infinity
3/1000000,1.8833295438305023e10,Infinity
3/1000000,1.9130620480230618e10,Infinity
3/1000000,1.942794552215621e10,Infinity
3/1000000,1.9725270564081802e10,Infinity
3/1000000,2.0022595606007393e10,Infinity
3/1000000,2.0319920647932987e10,Infinity
3/1000000,2.061724568985858e10,Infinity
3/1000000,2.0914570731784172e10,Infinity
3/1000000,2.1211895773709766e10,Infinity
3/1000000,2.1509220815635357e10,Infinity
3/1000000,2.180654585756095e10,Infinity
3/1000000,2.210387089948654e10,Infinity
3/1000000,2.2401195941412136e10,Infinity
3/1000000,2.2698520983337727e10,Infinity
3/1000000,2.299584602526332e10,Infinity
3/1000000,2.329317106718891e10,Infinity
3/1000000,2.3590496109114506e10,Infinity
3/1000000,2.38878211510401e10,Infinity
3/1000000,2.418514619296569e10,Infinity
3/1000000,2.448247123489128e10,Infinity
3/1000000,2.4779796276816875e10,Infinity
3/1000000,2.507712131874247e10,Infinity
3/1000000,2.537444636066806e10,Infinity
3/1000000,2.567177140259365e10,Infinity
3/1000000,2.5969096444519245e10,Infinity
3/1000000,2.626642148644484e10,Infinity
3/1000000,2.656374652837043e10,Infinity
3/1000000,2.686107157029602e10,Infinity
3/1000000,2.715839661222162e10,Infinity
3/1000000,2.745572165414721e10,Infinity
3/1000000,2.77530466960728e10,Infinity
3/1000000,2.8050371737998394e10,Infinity
3/1000000,2.834769677992399e10,Infinity
3/1000000,2.864502182184958e10,Infinity
3/1000000,2.894234686377517e10,Infinity
3/1000000,2.9239671905700764e10,Infinity
3/1000000,2.9536996947626358e10,Infinity
3/1000000,2.983432198955195e10,Infinity
1/200000,1.0181779699269521e8,2.5813553481620604e-12
1/200000,2.5048031795549148e8,1.2549251448458215e-12
1/200000,3.9914283891828775e8,7.287851460321903e-13
1/200000,5.47805359881084e8,4.80790452457023e-13
1/200000,6.964678808438803e8,3.4442480908315293e-13
1/200000,8.451304018066765e8,6.665387392933974e-14
1/200000,9.937929227694728e8,6.325354650600766e-14
1/200000,1.1424554437322693e9,6.18604858059071e-14
1/200000,1.2911179646950655e9,6.098887693947619e-14
1/200000,1.4397804856578617e9,6.098887693947619e-14
1/200000,1.588443006620658e9,6.098887693947619e-14
1/200000,1.7371055275834541e9,5.8464135410029e-14
1/200000,1.8857680485462503e9,5.8464135410029e-14
1/200000,2.0344305695090466e9,5.734870546592003e-14
1/200000,2.1830930904718432e9,5.70766122933013e-14
1/200000,2.3317556114346395e9,5.70766122933013e-14
1/200000,2.4804181323974357e9,5.634717919313982e-14
1/200000,2.629080653360232e9,5.5868371902179735e-14
1/200000,2.777743174323028e9,5.5868371902179735e-14
1/200000,2.9264056952858243e9,5.5522144267385097e-14
1/200000,3.0750682162486205e9,5.523935971242826e-14
1/200000,3.223730737211417e9,5.486576801003572e-14
1/200000,3.3723932581742134e9,5.4718687030891145e-14
1/200000,3.5210557791370096e9,5.4478726750505246e-14
1/200000,3.669718300099806e9,5.430752824627488e-14
1/200000,3.818380821062602e9,5.4168651320019634e-14
1/200000,3.9670433420253983e9,5.4012792622327374e-14
1/200000,4.1157058629881945e9,5.3873933934785835e-14
1/200000,4.264368383950991e9,5.3739196737347316e-14
1/200000,4.413030904913787e9,5.362134777862093e-14
1/200000,4.561693425876583e9,5.351261397910169e-14
1/200000,4.710355946839379e9,5.3450153293750104e-14
1/200000,4.8590184678021755e9,5.331210622605733e-14
1/200000,5.007680988764972e9,5.321952147168418e-14
1/200000,5.156343509727768e9,5.313852035401167e-14
1/200000,5.305006030690564e9,5.305516243031521e-14
1/200000,5.45366855165336e9,5.305516243031521e-14
1/200000,5.602331072616157e9,5.305516243031521e-14
1/200000,5.750993593578953e9,5.305516243031521e-14
1/200000,5.899656114541749e9,5.862935221109507e-14
1/200000,6.048318635504545e9,5.847912617768148e-14
1/200000,6.196981156467342e9,5.82350542482116e-14
1/200000,6.345643677430139e9,5.804610961104607e-14
1/200000,6.494306198392935e9,5.783840103957097e-14
1/200000,6.642968719355731e9,5.7655738676873e-14
1/200000,6.791631240318527e9,5.750326251901575e-14
1/200000,6.940293761281323e9,5.737124493919534e-14
1/200000,7.08895628224412e9,5.737124493919534e-14
1/200000,7.237618803206916e9,5.71379865531439e-14
1/200000,7.386281324169712e9,5.695373579777741e-14
1/200000,7.534943845132508e9,5.6789433465065997e-14
1/200000,7.6836063660953045e9,5.6653037181819816e-14
1/200000,7.832268887058101e9,5.6542278997658324e-14
1/200000,7.980931408020897e9,5.6419847783086945e-14
1/200000,8.129593928983693e9,5.630434754311761e-14
1/200000,8.278256449946489e9,5.619529902745287e-14
1/200000,8.4269189709092865e9,5.6170304078200265e-14
1/200000,8.575581491872083e9,5.6170304078200265e-14
1/200000,8.724244012834879e9,5.6170304078200265e-14
1/200000,8.872906533797674e9,5.6170304078200265e-14
1/200000,9.021569054760471e9,5.97248838536226e-14
1/200000,9.170231575723267e9,5.956003569016592e-14
1/200000,9.318894096686064e9,5.940174213508743e-14
1/200000,9.467556617648859e9,5.93386055186517e-14
1/200000,9.616219138611656e9,5.93386055186517e-14
1/200000,9.764881659574453e9,5.93386055186517e-14
1/200000,9.913544180537249e9,5.93386055186517e-14
1/200000,1.0062206701500046e10,6.29124797786742e-14
1/200000,1.0210869222462841e10,Infinity
1/200000,1.0359531743425638e10,Infinity
1/200000,1.0508194264388433e10,Infinity
1/200000,1.065685678535123e10,Infinity
1/200000,1.0805519306314026e10,Infinity
1/200000,1.0954181827276823e10,Infinity
1/200000,1.1102844348239618e10,Infinity
1/200000,1.1251506869202415e10,Infinity
1/200000,1.140016939016521e10,Infinity
1/200000,1.1548831911128008e10,Infinity
1/200000,1.1697494432090803e10,Infinity
1/200000,1.18461569530536e10,Infinity
1/200000,1.1994819474016396e10,Infinity
1/200000,1.2143481994979193e10,Infinity
1/200000,1.229214451594199e10,Infinity
1/200000,1.2440807036904785e10,Infinity
1/200000,1.2589469557867582e10,Infinity
1/200000,1.2738132078830378e10,Infinity
1/200000,1.2886794599793175e10,Infinity
1/200000,1.303545712075597e10,Infinity
1/200000,1.3184119641718767e10,Infinity
1/200000,1.3332782162681562e10,Infinity
1/200000,1.348144468364436e10,Infinity
1/200000,1.3630107204607155e10,Infinity
1/200000,1.3778769725569952e10,Infinity
1/200000,1.3927432246532747e10,Infinity
1/200000,1.4076094767495544e10,Infinity
1/200000,1.422475728845834e10,Infinity
1/200000,1.4373419809421137e10,Infinity
1/200000,1.4522082330383934e10,Infinity
1/200000,1.467074485134673e10,Infinity
1/200000,1.4819407372309526e10,Infinity
1/200000,1.4968069893272322e10,Infinity
1/200000,1.4968069893272322e10,Infinity
1/200000,1.5265394935197914e10,Infinity
1/200000,1.5562719977123507e10,Infinity
1/200000,1.5860045019049099e10,Infinity
1/200000,1.6157370060974691e10,Infinity
1/200000,1.6454695102900284e10,Infinity
1/200000,1.6752020144825876e10,Infinity
1/200000,1.7049345186751469e10,Infinity
1/200000,1.7346670228677063e10,Infinity
1/200000,1.7643995270602654e10,Infinity
1/200000,1.7941320312528248e10,Infinity
1/200000,1.823864535445384e10,Infinity
1/200000,1.8535970396379433e10,Infinity
1/200000,1.8833295438305023e10,Infinity
1/200000,1.9130620480230618e10,Infinity
1/200000,1.942794552215621e10,Infinity
1/200000,1.9725270564081802e10,Infinity
1/200000,2.0022595606007393e10,Infinity
1/200000,2.0319920647932987e10,Infinity
1/200000,2.061724568985858e10,Infinity
1/200000,2.0914570731784172e10,Infinity
1/200000,2.1211895773709766e10,Infinity
1/200000,2.1509220815635357e10,Infinity
1/200000,2.180654585756095e10,Infinity
1/200000,2.210387089948654e10,Infinity
1/200000,2.2401195941412136e10,Infinity
1/200000,2.2698520983337727e10,Infinity
1/200000,2.299584602526332e10,Infinity
1/200000,2.329317106718891e10,Infinity
1/200000,2.3590496109114506e10,Infinity
1/200000,2.38878211510401e10,Infinity
1/200000,2.418514619296569e10,Infinity
1/200000,2.448247123489128e10,Infinity
1/200000,2.4779796276816875e10,Infinity
1/200000,2.507712131874247e10,Infinity
1/200000,2.537444636066806e10,Infinity
1/200000,2.567177140259365e10,Infinity
1/200000,2.5969096444519245e10,Infinity
1/200000,2.626642148644484e10,Infinity
1/200000,2.656374652837043e10,Infinity
1/200000,2.686107157029602e10,Infinity
1/200000,2.715839661222162e10,Infinity
1/200000,2.745572165414721e10,Infinity
1/200000,2.77530466960728e10,Infinity
1/200000,2.8050371737998394e10,Infinity
1/200000,2.834769677992399e10,Infinity
1/200000,2.864502182184958e10,Infinity
1/200000,2.894234686377517e10,Infinity
1/200000,2.9239671905700764e10,Infinity
1/200000,2.9536996947626358e10,Infinity
1/200000,2.983432198955195e10,Infinity
7/1000000,1.0181779699269521e8,2.5813553481620604e-12
7/1000000,2.5048031795549148e8,1.2549251448458215e-12
7/1000000,3.9914283891828775e8,7.287851460321903e-13
7/1000000,5.47805359881084e8,4.80790452457023e-13
7/1000000,6.964678808438803e8,3.4442480908315293e-13
7/1000000,8.451304018066765e8,6.665387392933974e-14
7/1000000,9.937929227694728e8,6.325354650600766e-14
7/1000000,1.1424554437322693e9,6.18604858059071e-14
7/1000000,1.2911179646950655e9,6.098887693947619e-14
7/1000000,1.4397804856578617e9,6.098887693947619e-14
7/1000000,1.588443006620658e9,6.098887693947619e-14
7/1000000,1.7371055275834541e9,5.8464135410029e-14
7/1000000,1.8857680485462503e9,5.8464135410029e-14
7/1000000,2.0344305695090466e9,5.734870546592003e-14
7/1000000,2.1830930904718432e9,5.70766122933013e-14
7/1000000,2.3317556114346395e9,5.70766122933013e-14
7/1000000,2.4804181323974357e9,5.634717919313982e-14
7/1000000,2.629080653360232e9,5.5868371902179735e-14
7/1000000,2.777743174323028e9,5.5868371902179735e-14
7/1000000,2.9264056952858243e9,5.548053469989035e-14
7/1000000,3.0750682162486205e9,5.523935971242826e-14
7/1000000,3.223730737211417e9,5.486576801003572e-14
7/1000000,3.3723932581742134e9,5.4718687030891145e-14
7/1000000,3.5210557791370096e9,5.4478726750505246e-14
7/1000000,3.669718300099806e9,5.430526390930772e-14
7/1000000,3.818380821062602e9,5.4168651320019634e-14
7/1000000,3.9670433420253983e9,5.3999938066313915e-14
7/1000000,4.1157058629881945e9,5.3873933934785835e-14
7/1000000,4.264368383950991e9,5.3739196737347316e-14
7/1000000,4.413030904913787e9,5.362134777862093e-14
7/1000000,4.561693425876583e9,5.351261397910169e-14
7/1000000,4.710355946839379e9,5.3450153293750104e-14
7/1000000,4.8590184678021755e9,5.331210622605733e-14
7/1000000,5.007680988764972e9,5.321952147168418e-14
7/1000000,5.156343509727768e9,5.313852035401167e-14
7/1000000,5.305006030690564e9,5.305516243031521e-14
7/1000000,5.45366855165336e9,5.298007459907809e-14
7/1000000,5.602331072616157e9,5.2894173775481126e-14
7/1000000,5.750993593578953e9,5.2819807655843033e-14
7/1000000,5.899656114541749e9,5.2785202020574705e-14
7/1000000,6.048318635504545e9,5.2785202020574705e-14
7/1000000,6.196981156467342e9,5.2785202020574705e-14
7/1000000,6.345643677430139e9,5.2785202020574705e-14
7/1000000,6.494306198392935e9,5.783840103957097e-14
7/1000000,6.642968719355731e9,5.7655738676873e-14
7/1000000,6.791631240318527e9,5.750326251901575e-14
7/1000000,6.940293761281323e9,5.737124493919534e-14
7/1000000,7.08895628224412e9,5.737124493919534e-14
7/1000000,7.237618803206916e9,5.71379865531439e-14
7/1000000,7.386281324169712e9,5.695373579777741e-14
7/1000000,7.534943845132508e9,5.6789433465065997e-14
7/1000000,7.6836063660953045e9,5.6653037181819816e-14
7/1000000,7.832268887058101e9,5.6542278997658324e-14
7/1000000,7.980931408020897e9,5.6419817110979517e-14
7/1000000,8.129593928983693e9,5.630434754311761e-14
7/1000000,8.278256449946489e9,5.619086426862707e-14
7/1000000,8.4269189709092865e9,5.608605106814671e-14
7/1000000,8.575581491872083e9,5.599508992988472e-14
7/1000000,8.724244012834879e9,5.58907066217724e-14
7/1000000,8.872906533797674e9,5.5790397817171475e-14
7/1000000,9.021569054760471e9,5.571495578324409e-14
7/1000000,9.170231575723267e9,5.562084682088425e-14
7/1000000,9.318894096686064e9,5.5524029845104384e-14
7/1000000,9.467556617648859e9,5.5524029845104384e-14
7/1000000,9.616219138611656e9,5.5524029845104384e-14
7/1000000,9.764881659574453e9,5.5524029845104384e-14
7/1000000,9.913544180537249e9,5.88902972281828e-14
7/1000000,1.0062206701500046e10,5.873308363071108e-14
7/1000000,1.0210869222462841e10,5.860094205147835e-14
7/1000000,1.0359531743425638e10,5.848102342032268e-14
7/1000000,1.0508194264388433e10,5.836834825586733e-14
7/1000000,1.065685678535123e10,5.824890679750719e-14
7/1000000,1.0805519306314026e10,5.824405654797716e-14
7/1000000,1.0954181827276823e10,5.824405654797716e-14
7/1000000,1.1102844348239618e10,5.824405654797716e-14
7/1000000,1.1251506869202415e10,5.824405654797716e-14
7/1000000,1.140016939016521e10,6.115161683593136e-14
7/1000000,1.1548831911128008e10,6.115161683593136e-14
7/1000000,1.1697494432090803e10,6.115161683593136e-14
7/1000000,1.18461569530536e10,Infinity
7/1000000,1.1994819474016396e10,Infinity
7/1000000,1.2143481994979193e10,Infinity
7/1000000,1.229214451594199e10,Infinity
7/1000000,1.2440807036904785e10,Infinity
7/1000000,1.2589469557867582e10,Infinity
7/1000000,1.2738132078830378e10,Infinity
7/1000000,1.2886794599793175e10,Infinity
7/1000000,1.303545712075597e10,Infinity
7/1000000,1.3184119641718767e10,Infinity
7/1000000,1.3332782162681562e10,Infinity
7/1000000,1.348144468364436e10,Infinity
7/1000000,1.3630107204607155e10,Infinity
7/1000000,1.3778769725569952e10,Infinity
7/1000000,1.3927432246532747e10,Infinity
7/1000000,1.4076094767495544e10,Infinity
7/1000000,1.422475728845834e10,Infinity
7/1000000,1.4373419809421137e10,Infinity
7/1000000,1.4522082330383934e10,Infinity
7/1000000,1.467074485134673e10,Infinity
7/1000000,1.4819407372309526e10,Infinity
7/1000000,1.4968069893272322e10,Infinity
7/1000000,1.4968069893272322e10,Infinity
7/1000000,1.5265394935197914e10,Infinity
7/1000000,1.5562719977123507e10,Infinity
7/1000000,1.5860045019049099e10,Infinity
7/1000000,1.6157370060974691e10,Infinity
7/1000000,1.6454695102900284e10,Infinity
7/1000000,1.6752020144825876e10,Infinity
7/1000000,1.7049345186751469e10,Infinity
7/1000000,1.7346670228677063e10,Infinity
7/1000000,1.7643995270602654e10,Infinity
7/1000000,1.7941320312528248e10,Infinity
7/1000000,1.823864535445384e10,Infinity
7/1000000,1.8535970396379433e10,Infinity
7/1000000,1.8833295438305023e10,Infinity
7/1000000,1.9130620480230618e10,Infinity
7/1000000,1.942794552215621e10,Infinity
7/1000000,1.9725270564081802e10,Infinity
7/1000000,2.0022595606007393e10,Infinity
7/1000000,2.0319920647932987e10,Infinity
7/1000000,2.061724568985858e10,Infinity
7/1000000,2.0914570731784172e10,Infinity
7/1000000,2.1211895773709766e10,Infinity
7/1000000,2.1509220815635357e10,Infinity
7/1000000,2.180654585756095e10,Infinity
7/1000000,2.210387089948654e10,Infinity
7/1000000,2.2401195941412136e10,Infinity
7/1000000,2.2698520983337727e10,Infinity
7/1000000,2.299584602526332e10,Infinity
7/1000000,2.329317106718891e10,Infinity
7/1000000,2.3590496109114506e10,Infinity
7/1000000,2.38878211510401e10,Infinity
7/1000000,2.418514619296569e10,Infinity
7/1000000,2.448247123489128e10,Infinity
7/1000000,2.4779796276816875e10,Infinity
7/1000000,2.507712131874247e10,Infinity
